chain,cinema_id,state_code,city_id,method,distance_km,name
cinepolis,cinepolis-vip-culiacan,25,culiacan,polygon,0.0,Culiacán
cinepolis,cinepolis-vip-cumbres-monterrey,19,monterrey,polygon,0.0,Cumbres
cinepolis,cinepolis-vip-ecatepec-las-americas,15,ecatepec,polygon,0.0,Ecatepec Las Américas
cinepolis,cinepolis-vip-el-dorado-slp-san-luis-potosi,24,san-luis-potosi,polygon,0.0,El Dorado SLP
cinepolis,cinepolis-vip-el-dorado-veracruz,30,veracruz,polygon,0.0,El Dorado Veracruz
cinepolis,cinepolis-vip-encuentro-fortuna-cdmx,09,cdmx,polygon,0.0,Encuentro Fortuna
cinepolis,cinepolis-vip-esfera-monterrey,19,monterrey,polygon,0.0,Esfera Monterrey
cinepolis,cinepolis-vip-esfera-queretaro,22,queretaro,polygon,0.0,Esfera Querétaro
cinepolis,cinepolis-vip-fashion-mall-chihuahua,08,chihuahua,polygon,0.0,Fashion Mall
cinepolis,cinepolis-vip-galerias-atizapan-cdmx,15,cdmx,polygon,0.0,Galerías Atizapán
cinepolis,cinepolis-vip-galerias-campeche,04,campeche,polygon,0.0,Galerías Campeche
cinepolis,cinepolis-vip-galerias-diana-acapulco,12,acapulco,lng_sign,0.0,Diana Acapulco
cinepolis,cinepolis-vip-galerias-guadalajara,14,guadalajara,polygon,0.0,Galerías Guadalajara
cinepolis,cinepolis-vip-galerias-hipodromo-tijuana,02,tijuana,polygon,0.0,Galerías Hipódromo
cinepolis,cinepolis-vip-galerias-laguna-torreon,05,torreon,polygon,0.0,Galerías Laguna
cinepolis,cinepolis-vip-galerias-mall-hermosillo,26,hermosillo,polygon,0.0,Galerías Mall Hermosillo
cinepolis,cinepolis-vip-galerias-metepec-toluca,15,toluca,polygon,0.0,Galerías Metepec
cinepolis,cinepolis-vip-galerias-monterrey,19,monterrey,polygon,0.0,Galerías Monterrey
cinepolis,cinepolis-vip-galerias-pachuca,13,pachuca,polygon,0.0,Galerías Pachuca
cinepolis,cinepolis-vip-galerias-santa-anita-guadalajara,14,guadalajara,polygon,0.0,Galerías Santa Anita
cinepolis,cinepolis-vip-galerias-toluca,15,toluca,polygon,0.0,Galerías Toluca
cinepolis,cinepolis-vip-galerias-valle-oriente-monterrey,19,monterrey,polygon,0.0,Galerías Valle Oriente
cinepolis,cinepolis-vip-gran-plaza-guadalajara,14,guadalajara,polygon,0.0,Gran Plaza
cinepolis,cinepolis-vip-gran-terraza-coapa-cdmx,09,cdmx,polygon,0.0,Gran Terraza Coapa
cinepolis,cinepolis-vip-interlomas-cdmx,15,cdmx,polygon,0.0,Interlomas
cinepolis,cinepolis-vip-la-ceiba-culiacan,25,culiacan,polygon,0.0,La Ceiba
cinepolis,cinepolis-vip-la-cuspide-cdmx,15,cdmx,polygon,0.0,La Cúspide
cinepolis,cinepolis-vip-la-isla-puerto-vallarta,14,puerto-vallarta,polygon,0.0,La Isla Puerto Vallarta
cinepolis,cinepolis-vip-la-perla-guadalajara,14,guadalajara,polygon,0.0,La Perla
cinepolis,cinepolis-vip-la-victoria-queretaro,22,queretaro,polygon,0.0,La Victoria
cinepolis,cinepolis-vip-las-americas-morelia,16,morelia,polygon,0.0,Espacio Las Américas
cinepolis,cinepolis-vip-las-americas-veracruz,30,veracruz,polygon,0.0,Las Américas Veracruz
cinepolis,cinepolis-vip-las-americas-xalapa,30,xalapa,polygon,0.0,Las Américas Xalapa
cinepolis,cinepolis-vip-las-misiones-cd-juarez,08,cd-juarez,polygon,0.0,Las Misiones
cinepolis,cinepolis-vip-merida-altabrisa,31,merida,polygon,0.0,VIP Mérida Altabrisa
cinepolis,cinepolis-vip-midtown-jalisco-guadalajara,14,guadalajara,polygon,0.0,Midtown Jalisco
cinepolis,cinepolis-vip-mitikah-cdmx,09,cdmx,polygon,0.0,Mítikah
cinepolis,cinepolis-vip-miyana-polanco-cdmx,09,cdmx,polygon,0.0,Miyana Polanco
cinepolis,cinepolis-vip-nuevo-sur-monterrey,19,monterrey,polygon,0.0,Nuevo Sur
cinepolis,cinepolis-vip-oasis-coyoacan-cdmx,09,cdmx,polygon,0.0,Oasis Coyoacán
cinepolis,cinepolis-vip-parque-toreo-cdmx,15,cdmx,polygon,0.0,Parque Toreo
cinepolis,cinepolis-vip-paseo-acoxpa-cdmx,09,cdmx,polygon,0.0,Paseo Acoxpa
cinepolis,cinepolis-vip-paseo-arcos-bosques-cdmx,09,cdmx,polygon,0.0,Paseo Arcos Bosques
cinepolis,cinepolis-vip-paseo-interlomas-cdmx,15,cdmx,polygon,0.0,Paseo Interlomas
cinepolis,cinepolis-vip-paseo-la-fe-monterrey,19,monterrey,polygon,0.0,Paseo La Fe
cinepolis,cinepolis-vip-paseo-monclova,05,monclova,polygon,0.0,Paseo Monclova
cinepolis,cinepolis-vip-paseo-villalta-saltillo,05,saltillo,polygon,0.0,Paseo Villalta
cinepolis,cinepolis-vip-perisur-cdmx,09,cdmx,polygon,0.0,Perisur
cinepolis,cinepolis-vip-plaza-carso-cdmx,09,cdmx,polygon,0.0,Plaza Carso
cinepolis,cinepolis-vip-plaza-cibeles-irapuato,11,irapuato,polygon,0.0,Plaza Cibeles Irapuato
cinepolis,cinepolis-vip-plaza-las-americas-cancun,23,cancun,polygon,0.0,Plaza Las Américas
cinepolis,cinepolis-vip-plaza-periferico-reynosa,28,reynosa,polygon,0.0,Plaza Periférico
cinepolis,cinepolis-vip-plaza-rio-tijuana,02,tijuana,polygon,0.0,Plaza Río
cinepolis,cinepolis-vip-plaza-san-luis-san-luis-potosi,24,san-luis-potosi,polygon,0.0,Plaza San Luis
cinepolis,cinepolis-vip-plaza-satelite-cdmx,15,cdmx,polygon,0.0,Plaza Satélite
cinepolis,cinepolis-vip-portal-san-angel-cdmx,09,cdmx,polygon,0.0,Portal San Ángel
cinepolis,cinepolis-vip-puerto-cancun,23,cancun,polygon,0.0,Puerto Cancún
cinepolis,cinepolis-vip-punto-sur-guadalajara,14,guadalajara,polygon,0.0,Punto Sur
cinepolis,cinepolis-vip-punto-valle-monterrey,19,monterrey,polygon,0.0,Punto Valle
cinepolis,cinepolis-vip-samara-cdmx,09,cdmx,polygon,0.0,Samara
cinepolis,cinepolis-vip-san-pedro-mexicali,02,mexicali,polygon,0.0,San Pedro Mexicali
cinepolis,cinepolis-vip-sendero-saltillo,05,saltillo,polygon,0.0,Sendero Saltillo
cinepolis,cinepolis-vip-sentura-tlalnepantla-cdmx,15,cdmx,polygon,0.0,Sentura Tlalnepantla
cinepolis,cinepolis-vip-the-harbor-merida,31,merida,polygon,0.0,The Harbor Mérida
cinepolis,cinepolis-vip-universidad-cdmx,09,cdmx,polygon,0.0,Universidad
cinepolis,cinepolis-vip-via-vallejo-cdmx,09,cdmx,polygon,0.0,Via Vallejo
cinepolis,cinepolis-vip-villahermosa,27,villahermosa,polygon,0.0,Villahermosa
cinepolis,cinepolis-vip-zentralia-cd-del-carmen,04,cd-del-carmen,polygon,0.0,Zentralia
cinepolis,cinepolis-vista-norte-cdmx,09,cdmx,polygon,0.0,Vista Norte
cinepolis,cinepolis-xtreme-los-angeles-monterrey,19,monterrey,polygon,0.0,Los Ángeles
cinepolis,cinepolis-zentralia-cd-del-carmen,04,cd-del-carmen,polygon,0.0,Zentralia Cd. del Carmen
cinepolis,cinepolis-zentralia-coacalco,15,coacalco,polygon,0.0,Zentralia Coacalco
cinepolis,cinepolis-zentralia-colima,06,colima,polygon,0.0,Zentralia Colima
cinepolis,cinepolis-zinacantepec-toluca,15,toluca,polygon,0.0,Zinacantepec
cinepolis,gran-plaza-los-soles-zitacuaro,16,zitacuaro,lng_sign,0.0,Gran Plaza los Soles Zitácuaro
cinepolis,plaza-acambaro,11,acambaro,polygon,0.0,Plaza Acámbaro
cinepolis,vip-city-center-leon,11,leon,polygon,0.0,City Center León
cineteca,001,09,001,manual,,Cineteca Chapultepec
cineteca,002,09,002,manual,,Cineteca de las Artes
cineteca,003,09,003,manual,,Cineteca México
